ID_Anuncio,Agencia,Fecha_Publicacion,Direccion,Ciudad,Precio_COP,Area_m2,Num_Habitaciones,Num_Banos,Ano_Construccion
683,Conexión Urbana,2023-07-25,Diagonal 139 # 50 - 34,Medellín,,136.0,3,1.0,
10,Propiedades del Sol,2025-05-21,Carrera 1 # 28 - 16,Barranquilla,1154000000.0,146.0,6,1.0,2003.0
422,Propiedades del Sol,2024-08-24,Diagonal 42 # 15 - 71,Cali,981000000.0,,2,4.0,1983.0
860,Inmobiliaria Andina,2025-04-02,Carrera 119 # 78 - 60,Cartagena,951000000.0,183.0,2,1.0,1983.0
831,Conexión Urbana,2024-04-18,Diagonal 31 # 5 - 99,Cartagena,1044000000.0,228.0,6,3.0,1989.0
1285,Conexión Urbana,2024-02-10,Transversal 145 # 51 - 79,Bogotá D.C.,206000000.0,,2,2.0,
1085,Tu Casa Ideal,2024-10-07,Transversal 6 # 8 - 60,Cali,,305.0,6,1.0,
782,Conexión Urbana,2023-09-15,Avenida 75 # 73 - 7,Cali,1241000000.0,289.0,4,4.0,2017.0
357,Tu Casa Ideal,2023-12-30,Carrera 98 # 77 - 34,Medellín,940000000.0,73.0,2,2.0,1997.0
411,Horizonte Propiedades,2024-07-09,Carrera 38 # 1 - 33,Medellín,1598000000.0,208.0,1,3.0,1987.0
1421,Propiedades del Sol,2024-03-06,Avenida 76 # 87 - 71,Cartagena,1430000000.0,310.0,5,2.0,2023.0
1502,Tu Casa Ideal,2024-07-25 00:00:00,Diagonal 144 # 45 - 13,Cartagena,364000000.0,101.0,6,,1993.0
870,Horizonte Propiedades,2025-04-29,Carrera 125 # 60 - 94,Cartagena,1794000000.0,222.0,6,4.0,2002.0
1304,Horizonte Propiedades,2023-12-27,Transversal 60 # 65 - 94,Barranquilla,293000000.0,330.0,5,1.0,2010.0
447,Propiedades del Sol,2024-02-17,Diagonal 74 # 55 - 16,Bogotá D.C.,1869000000.0,182.0,3,3.0,2009.0
9,Conexión Urbana,2024-10-17,Avenida 9 # 18 - 33,Medellín,215000000.0,231.0,5,3.0,2012.0
322,Inmobiliaria Andina,2024-10-05,Diagonal 120 # 16 - 82,Cali,1113000000.0,153.0,5,2.0,2022.0
621,Propiedades del Sol,2025-01-28,Transversal 72 # 55 - 7,Bogotá D.C.,231000000.0,,2,4.0,
488,Tu Casa Ideal,2024-08-31,Avenida 135 # 65 - 47,Barranquilla,1998000000.0,276.0,4,,2010.0
674,Propiedades del Sol,2023-11-18,Calle 29 # 82 - 52,Medellín,568000000.0,230.0,1,2.0,1981.0
1399,Inmobiliaria Andina,2024-10-05,Avenida 148 # 43 - 30,Cali,544000000.0,234.0,1,2.0,2020.0
12,Inmobiliaria Andina,2025-01-12,Calle 87 # 35 - 84,Medellín,1346000000.0,141.0,2,4.0,1987.0
788,Inmobiliaria Andina,2025-06-24,Transversal 62 # 33 - 25,Cartagena,1560000000.0,341.0,5,2.0,2004.0
1230,Propiedades del Sol,2024-10-27,Carrera 42 # 47 - 97,Barranquilla,1624000000.0,205.0,4,2.0,1988.0
475,Tu Casa Ideal,2024-03-25,Carrera 115 # 52 - 45,Medellín,1891000000.0,142.0,1,3.0,2002.0
398,Inmobiliaria Andina,2024-06-21,Transversal 100 # 83 - 43,Cartagena,1372000000.0,247.0,6,4.0,1981.0
142,Propiedades del Sol,2023-08-08,Calle 55 # 66 - 5,Cartagena,1302000000.0,251.0,5,1.0,
137,Horizonte Propiedades,2024-11-06,Diagonal 83 # 14 - 59,Bogotá D.C.,624000000.0,105.0,3,3.0,2000.0
566,Tu Casa Ideal,2025-02-26,Avenida 103 # 18 - 31,Medellín,1969000000.0,292.0,4,4.0,1995.0
262,Propiedades del Sol,2024-05-28,Calle 50 # 73 - 83,Cartagena,1245000000.0,323.0,6,2.0,
1260,Horizonte Propiedades,2024-11-17,Transversal 124 # 46 - 31,Medellín,1988000000.0,,3,4.0,
1145,Conexión Urbana,2024-09-14,Carrera 149 # 80 - 17,Cali,1334000000.0,348.0,3,,
647,Conexión Urbana,2024-08-20,Transversal 109 # 21 - 5,Bogotá D.C.,669000000.0,196.0,4,4.0,1999.0
1487,Inmobiliaria Andina,2025-04-29,Calle 117 # 31 - 24,Cali,1924000000.0,241.0,4,1.0,1993.0
1227,Inmobiliaria Andina,2024-01-09,Avenida 141 # 92 - 10,Cartagena,1522000000.0,298.0,4,3.0,2008.0
799,Propiedades del Sol,2023-10-13,Diagonal 106 # 83 - 75,Barranquilla,,112.0,2,1.0,
1112,Propiedades del Sol,2024-01-11,Diagonal 75 # 29 - 19,Cartagena,461000000.0,57.0,4,3.0,2016.0
741,Conexión Urbana,2024-05-26,Transversal 144 # 100 - 98,Barranquilla,435000000.0,295.0,4,1.0,1993.0
783,Inmobiliaria Andina,2024-11-30,Calle 44 # 72 - 66,Cali,1658000000.0,73.0,6,1.0,
1299,Horizonte Propiedades,2023-09-20,Avenida 84 # 2 - 30,Cartagena,381000000.0,238.0,6,2.0,2013.0
516,Horizonte Propiedades,2024-11-23,Calle 25 # 88 - 11,Cartagena,1861000000.0,204.0,5,4.0,2008.0
579,Conexión Urbana,2024-12-21,Calle 81 # 84 - 45,Barranquilla,401000000.0,140.0,2,3.0,
1119,Tu Casa Ideal,2023-12-21,Carrera 69 # 92 - 38,Medellín,1964000000.0,125.0,5,3.0,1997.0
988,Propiedades del Sol,2024-03-17,Carrera 40 # 94 - 7,Bogotá D.C.,1195000000.0,128.0,1,2.0,1980.0
289,Conexión Urbana,2024-08-03,Calle 6 # 56 - 55,Medellín,1286000000.0,163.0,4,4.0,2004.0
85,Inmobiliaria Andina,2025-05-16,Calle 30 # 45 - 98,Cartagena,754000000.0,347.0,5,2.0,2009.0
365,Tu Casa Ideal,2025-06-09,Avenida 93 # 76 - 22,Medellín,878000000.0,322.0,5,2.0,2002.0
81,Horizonte Propiedades,2024-12-25,Carrera 141 # 65 - 97,Bogotá D.C.,218000000.0,,4,3.0,1994.0
902,Horizonte Propiedades,2024-08-31,Diagonal 59 # 52 - 42,Cali,775000000.0,222.0,1,4.0,1993.0
1320,Tu Casa Ideal,2024-12-01,Calle 104 # 36 - 2,Bogotá D.C.,403000000.0,341.0,4,2.0,
1155,Inmobiliaria Andina,2024-03-06,Transversal 87 # 97 - 30,Cartagena,995000000.0,151.0,5,2.0,2017.0
1393,Tu Casa Ideal,2024-07-20,Carrera 1 # 76 - 42,Cartagena,1046000000.0,280.0,4,2.0,2019.0
1021,Horizonte Propiedades,2023-12-12,Carrera 34 # 60 - 29,Barranquilla,691000000.0,121.0,1,2.0,1980.0
813,Inmobiliaria Andina,2024-11-18,Diagonal 30 # 12 - 23,Bogotá D.C.,1281000000.0,323.0,5,4.0,1986.0
1133,Horizonte Propiedades,2024-12-24,Carrera 121 # 59 - 67,Cartagena,1246000000.0,86.0,4,3.0,1988.0
160,Horizonte Propiedades,2024-11-22,Avenida 19 # 57 - 88,Medellín,465000000.0,124.0,3,2.0,1993.0
28,Tu Casa Ideal,2024-11-04,Carrera 22 # 38 - 74,Medellín,660000000.0,234.0,5,4.0,1989.0
309,Inmobiliaria Andina,2024-08-14,Calle 135 # 13 - 65,Bogotá D.C.,1162000000.0,183.0,5,4.0,1997.0
1451,Inmobiliaria Andina,2024-10-26,Avenida 121 # 12 - 60,Medellín,1233000000.0,348.0,2,4.0,1984.0
244,Inmobiliaria Andina,2024-08-19,Transversal 56 # 18 - 53,Barranquilla,1287000000.0,198.0,3,4.0,2007.0
671,Inmobiliaria Andina,2025-07-01,Carrera 143 # 81 - 15,Cali,189000000.0,220.0,4,1.0,1998.0
837,Propiedades del Sol,2023-12-20,Transversal 37 # 36 - 79,Barranquilla,1842000000.0,312.0,5,1.0,2023.0
887,Horizonte Propiedades,2023-09-02,Diagonal 99 # 99 - 87,Cali,742000000.0,293.0,6,,2003.0
1222,Horizonte Propiedades,2024-06-02,Avenida 130 # 71 - 33,Bogotá D.C.,1353000000.0,100.0,4,2.0,2002.0
47,Propiedades del Sol,2024-11-02,Transversal 142 # 5 - 74,Cali,1565000000.0,189.0,5,4.0,2012.0
269,Propiedades del Sol,2024-04-29,Diagonal 69 # 71 - 76,Cartagena,822000000.0,,4,,1988.0
282,Propiedades del Sol,2025-05-01,Calle 35 # 41 - 51,Bogotá D.C.,1253000000.0,234.0,3,3.0,2020.0
288,Tu Casa Ideal,2024-09-25,Calle 57 # 73 - 75,Barranquilla,330000000.0,108.0,2,2.0,1999.0
996,Conexión Urbana,2023-09-09,Diagonal 82 # 88 - 72,Cartagena,722000000.0,134.0,6,4.0,1985.0
1534,Inmobiliaria Andina,2025-06-27 00:00:00,Diagonal 31 # 78 - 80,Cali,903000000.0,137.0,6,4.0,
179,Conexión Urbana,2024-09-02,Diagonal 82 # 57 - 39,Cartagena,1860000000.0,144.0,1,4.0,1999.0
1440,Conexión Urbana,2023-07-19,Diagonal 136 # 26 - 42,Barranquilla,838000000.0,63.0,1,1.0,2023.0
55,Horizonte Propiedades,2025-05-10,Carrera 143 # 61 - 52,Barranquilla,214000000.0,197.0,1,4.0,1987.0
1519,Tu Casa Ideal,2025-03-23 00:00:00,Carrera 108 # 13 - 34,Cartagena,177000000.0,,2,3.0,2001.0
1225,Conexión Urbana,2023-07-30,Diagonal 128 # 82 - 40,Bogotá D.C.,1925000000.0,203.0,3,4.0,2004.0
136,Tu Casa Ideal,2024-07-26,Diagonal 138 # 81 - 62,Medellín,360000000.0,68.0,4,3.0,1994.0
172,Horizonte Propiedades,2024-04-24,Transversal 103 # 98 - 25,Medellín,1169000000.0,160.0,3,2.0,1981.0
1075,Propiedades del Sol,2024-11-10,Carrera 97 # 30 - 64,Cartagena,1783000000.0,340.0,1,2.0,
1106,Horizonte Propiedades,2024-06-21,Diagonal 142 # 83 - 92,Cartagena,1816000000.0,162.0,6,3.0,
67,Conexión Urbana,2025-05-25,Calle 87 # 22 - 12,Cali,1108000000.0,110.0,6,3.0,2010.0
43,Horizonte Propiedades,2025-01-13,Diagonal 134 # 30 - 5,Medellín,1574000000.0,127.0,5,1.0,1985.0
1356,Propiedades del Sol,2024-11-30,Calle 16 # 51 - 63,Medellín,1887000000.0,216.0,3,2.0,2020.0
827,Propiedades del Sol,2025-04-23,Calle 63 # 38 - 37,Medellín,739000000.0,148.0,3,3.0,1989.0
1404,Conexión Urbana,2023-12-24,Calle 133 # 46 - 81,Barranquilla,1237000000.0,107.0,3,2.0,1993.0
1301,Tu Casa Ideal,2023-08-02,Diagonal 58 # 28 - 18,Medellín,274000000.0,117.0,6,3.0,2021.0
1374,Conexión Urbana,2023-12-15,Transversal 47 # 22 - 15,Bogotá D.C.,1140000000.0,199.0,5,4.0,2020.0
769,Horizonte Propiedades,2024-05-23,Diagonal 100 # 28 - 75,Medellín,628000000.0,61.0,4,3.0,1988.0
777,Inmobiliaria Andina,2025-04-03,Calle 78 # 47 - 46,Medellín,718000000.0,241.0,6,2.0,1984.0
317,Tu Casa Ideal,2023-10-25,Diagonal 83 # 73 - 97,Medellín,1118000000.0,316.0,6,1.0,
199,Propiedades del Sol,2024-07-14,Carrera 146 # 56 - 62,Medellín,1180000000.0,74.0,5,2.0,
1475,Inmobiliaria Andina,2024-05-13,Calle 76 # 62 - 39,Medellín,1940000000.0,66.0,1,4.0,2023.0
1456,Inmobiliaria Andina,2023-08-15,Carrera 92 # 70 - 65,Bogotá D.C.,1251000000.0,219.0,4,1.0,2017.0
1196,Tu Casa Ideal,2023-08-21,Transversal 118 # 31 - 27,Cali,997000000.0,110.0,1,,2017.0
1327,Horizonte Propiedades,2025-05-03,Transversal 25 # 80 - 30,Medellín,1884000000.0,197.0,3,1.0,
1088,Horizonte Propiedades,2024-08-05,Transversal 117 # 61 - 91,Cartagena,1141000000.0,,2,1.0,1983.0
1450,Conexión Urbana,2024-05-03,Transversal 33 # 54 - 47,Cali,928000000.0,97.0,4,4.0,2013.0
1110,Inmobiliaria Andina,2024-01-12,Carrera 13 # 96 - 54,Medellín,659000000.0,221.0,4,1.0,1997.0
1092,Tu Casa Ideal,2025-05-25,Diagonal 129 # 67 - 21,Cartagena,1172000000.0,255.0,6,4.0,1980.0
589,Horizonte Propiedades,2025-06-09,Carrera 136 # 22 - 55,Bogotá D.C.,1436000000.0,145.0,2,1.0,
274,Conexión Urbana,2024-02-02,Carrera 118 # 17 - 64,Cali,833000000.0,203.0,2,,1992.0
472,Inmobiliaria Andina,2024-08-29,Avenida 29 # 27 - 53,Bogotá D.C.,,342.0,4,2.0,
74,Tu Casa Ideal,2025-03-05,Transversal 65 # 74 - 82,Cali,764000000.0,222.0,2,3.0,1993.0
364,Conexión Urbana,2024-03-27,Calle 121 # 69 - 3,Bogotá D.C.,1143000000.0,232.0,1,,2020.0
1255,Horizonte Propiedades,2024-03-28,Calle 36 # 87 - 42,Medellín,1140000000.0,80.0,3,3.0,2006.0
1496,Inmobiliaria Andina,2024-01-09,Avenida 61 # 69 - 30,Medellín,730000000.0,157.0,6,3.0,2009.0
984,Propiedades del Sol,2024-02-20,Carrera 24 # 15 - 16,Bogotá D.C.,1058000000.0,237.0,3,2.0,
1381,Conexión Urbana,2024-03-23,Transversal 139 # 64 - 61,Bogotá D.C.,1565000000.0,121.0,4,3.0,1996.0
339,Propiedades del Sol,2024-09-17,Diagonal 139 # 52 - 57,Cali,1612000000.0,346.0,3,2.0,1994.0
462,Propiedades del Sol,2023-11-08,Calle 74 # 44 - 77,Medellín,,265.0,4,2.0,
1009,Inmobiliaria Andina,2023-12-06,Calle 143 # 24 - 82,Barranquilla,1219000000.0,132.0,3,3.0,2013.0
1411,Propiedades del Sol,2024-05-10,Calle 83 # 13 - 1,Cartagena,250000000.0,,3,3.0,2011.0
1165,Tu Casa Ideal,2024-07-18,Carrera 130 # 70 - 75,Barranquilla,1917000000.0,199.0,4,3.0,1982.0
1394,Conexión Urbana,2024-06-12,Diagonal 149 # 56 - 52,Cali,1554000000.0,149.0,1,1.0,2023.0
778,Tu Casa Ideal,2024-04-18,Calle 65 # 2 - 20,Bogotá D.C.,580000000.0,256.0,5,4.0,1995.0
1523,Tu Casa Ideal,2025-03-21 00:00:00,Calle 27 # 59 - 27,Cali,461000000.0,285.0,1,3.0,2001.0
740,Tu Casa Ideal,2024-02-02,Diagonal 80 # 22 - 89,Barranquilla,1256000000.0,197.0,6,3.0,1983.0
72,Tu Casa Ideal,2024-04-18,Diagonal 123 # 34 - 60,Cali,1788000000.0,59.0,1,,1986.0
1266,Tu Casa Ideal,2023-08-09,Transversal 125 # 9 - 35,Medellín,1778000000.0,204.0,5,1.0,
278,Conexión Urbana,2024-02-04,Transversal 11 # 4 - 60,Medellín,908000000.0,111.0,6,1.0,
224,Inmobiliaria Andina,2024-07-19,Avenida 121 # 64 - 93,Cali,985000000.0,345.0,1,1.0,2008.0
304,Horizonte Propiedades,2025-03-28,Carrera 49 # 14 - 35,Bogotá D.C.,1482000000.0,293.0,4,1.0,
1062,Tu Casa Ideal,2023-09-15,Avenida 67 # 65 - 45,Barranquilla,664000000.0,316.0,2,4.0,1998.0
804,Inmobiliaria Andina,2023-07-28,Calle 9 # 38 - 80,Barranquilla,783000000.0,285.0,3,2.0,1995.0
556,Propiedades del Sol,2024-12-03,Diagonal 42 # 18 - 70,Cartagena,1546000000.0,152.0,4,3.0,1993.0
369,Propiedades del Sol,2024-02-17,Avenida 93 # 29 - 17,Barranquilla,290000000.0,,5,1.0,2023.0
1012,Conexión Urbana,2024-04-25,Carrera 141 # 30 - 89,Cali,831000000.0,141.0,1,3.0,2016.0
584,Horizonte Propiedades,2025-02-26,Avenida 18 # 78 - 98,Barranquilla,450000000.0,167.0,6,3.0,1992.0
1484,Propiedades del Sol,2024-12-06,Carrera 60 # 67 - 26,Bogotá D.C.,1085000000.0,124.0,6,2.0,2005.0
947,Tu Casa Ideal,2023-09-03,Avenida 9 # 8 - 65,Bogotá D.C.,1599000000.0,255.0,4,4.0,1986.0
1242,Tu Casa Ideal,2024-02-04,Calle 70 # 21 - 25,Medellín,1279000000.0,219.0,2,1.0,1987.0
500,Propiedades del Sol,2024-03-14,Transversal 73 # 8 - 100,Cartagena,861000000.0,93.0,3,3.0,2010.0
545,Horizonte Propiedades,2024-01-28,Diagonal 91 # 23 - 76,Barranquilla,1387000000.0,265.0,1,1.0,1987.0
485,Tu Casa Ideal,2025-01-18,Calle 141 # 91 - 46,Cali,1920000000.0,,3,3.0,1997.0
896,Horizonte Propiedades,2024-09-14,Transversal 50 # 41 - 79,Cali,1698000000.0,,4,3.0,2006.0
1326,Tu Casa Ideal,2024-11-10,Transversal 114 # 16 - 4,Barranquilla,1958000000.0,140.0,6,2.0,
904,Conexión Urbana,2025-06-19,Diagonal 85 # 89 - 64,Medellín,181000000.0,103.0,1,,1982.0
746,Tu Casa Ideal,2024-07-31,Transversal 88 # 90 - 19,Barranquilla,1664000000.0,69.0,6,4.0,
675,Conexión Urbana,2024-11-05,Carrera 78 # 47 - 50,Medellín,1556000000.0,347.0,3,4.0,
554,Conexión Urbana,2023-12-18,Calle 58 # 14 - 63,Cali,710000000.0,,2,2.0,2022.0
876,Propiedades del Sol,2024-12-13,Transversal 36 # 53 - 38,Barranquilla,1563000000.0,147.0,1,2.0,2017.0
978,Horizonte Propiedades,2024-04-19,Diagonal 62 # 45 - 12,Cartagena,506000000.0,262.0,5,2.0,1987.0
58,Inmobiliaria Andina,2023-08-18,Diagonal 78 # 12 - 69,Medellín,1360000000.0,159.0,2,2.0,2016.0
668,Horizonte Propiedades,2025-03-20,Avenida 35 # 13 - 70,Medellín,1756000000.0,178.0,1,2.0,2006.0
914,Tu Casa Ideal,2023-10-15,Carrera 14 # 61 - 27,Barranquilla,635000000.0,274.0,1,4.0,2021.0
945,Conexión Urbana,2025-01-10,Diagonal 42 # 99 - 33,Bogotá D.C.,1592000000.0,203.0,6,3.0,2014.0
83,Tu Casa Ideal,2024-03-05,Transversal 139 # 40 - 11,Bogotá D.C.,371000000.0,333.0,5,3.0,2012.0
62,Tu Casa Ideal,2024-01-28,Transversal 2 # 85 - 69,Medellín,727000000.0,78.0,1,2.0,1984.0
1208,Inmobiliaria Andina,2024-10-07,Carrera 66 # 51 - 80,Barranquilla,1262000000.0,103.0,1,2.0,1987.0
861,Horizonte Propiedades,2024-09-07,Calle 104 # 96 - 63,Barranquilla,275000000.0,60.0,6,2.0,2012.0
1395,Inmobiliaria Andina,2025-06-26,Calle 149 # 27 - 95,Cartagena,475000000.0,142.0,4,3.0,1993.0
659,Tu Casa Ideal,2025-03-10,Diagonal 30 # 59 - 15,Barranquilla,591000000.0,312.0,4,2.0,1985.0
1443,Tu Casa Ideal,2025-02-19,Carrera 64 # 71 - 51,Bogotá D.C.,170000000.0,158.0,3,2.0,1981.0
1447,Conexión Urbana,2024-03-13,Carrera 15 # 30 - 71,Medellín,1318000000.0,205.0,3,3.0,1991.0
254,Inmobiliaria Andina,2025-04-26,Transversal 130 # 23 - 85,Medellín,789000000.0,120.0,5,1.0,1990.0
980,Inmobiliaria Andina,2025-03-07,Calle 144 # 42 - 23,Bogotá D.C.,1417000000.0,173.0,5,1.0,1994.0
123,Tu Casa Ideal,2024-11-10,Carrera 70 # 75 - 26,Medellín,1738000000.0,163.0,5,4.0,2022.0
1,Inmobiliaria Andina,2024-11-19,Diagonal 121 # 50 - 43,Medellín,1438000000.0,142.0,4,1.0,1982.0
473,Inmobiliaria Andina,2025-02-22,Carrera 77 # 12 - 71,Cali,1922000000.0,172.0,4,2.0,1980.0
889,Conexión Urbana,2023-11-08,Diagonal 41 # 40 - 10,Barranquilla,529000000.0,171.0,4,1.0,
789,Tu Casa Ideal,2025-02-17,Transversal 104 # 72 - 34,Cali,1562000000.0,275.0,5,1.0,2006.0
1037,Tu Casa Ideal,2025-05-13,Calle 3 # 88 - 69,Medellín,1886000000.0,96.0,6,1.0,1983.0
663,Propiedades del Sol,2025-06-11,Avenida 99 # 67 - 70,Cali,516000000.0,271.0,6,,1986.0
1178,Inmobiliaria Andina,2024-07-14,Carrera 88 # 63 - 48,Cartagena,341000000.0,298.0,5,2.0,2001.0
1346,Conexión Urbana,2024-11-30,Calle 93 # 89 - 81,Bogotá D.C.,1253000000.0,346.0,2,1.0,
340,Conexión Urbana,2024-08-02,Avenida 42 # 41 - 39,Barranquilla,570000000.0,350.0,6,2.0,
193,Conexión Urbana,2024-04-27,Diagonal 131 # 24 - 49,Cartagena,1437000000.0,157.0,1,3.0,
751,Tu Casa Ideal,2025-04-27,Diagonal 62 # 29 - 98,Barranquilla,1711000000.0,118.0,1,4.0,1995.0
1226,Inmobiliaria Andina,2024-02-18,Diagonal 43 # 7 - 85,Cartagena,1780000000.0,284.0,5,1.0,1985.0
412,Inmobiliaria Andina,2023-08-29,Carrera 108 # 81 - 1,Barranquilla,1781000000.0,266.0,3,1.0,1982.0
639,Conexión Urbana,2023-10-31,Avenida 21 # 81 - 60,Cartagena,689000000.0,51.0,6,3.0,1996.0
489,Tu Casa Ideal,2023-11-24,Diagonal 70 # 18 - 39,Medellín,1123000000.0,250.0,1,4.0,2020.0
578,Conexión Urbana,2025-01-28,Diagonal 126 # 42 - 18,Barranquilla,1727000000.0,,1,2.0,1996.0
1006,Tu Casa Ideal,2023-11-03,Transversal 101 # 28 - 10,Cali,1791000000.0,112.0,6,1.0,
1340,Conexión Urbana,2025-05-20,Carrera 15 # 82 - 96,Cartagena,391000000.0,125.0,4,3.0,1989.0
270,Horizonte Propiedades,2023-12-20,Diagonal 4 # 47 - 42,Bogotá D.C.,1620000000.0,283.0,2,3.0,2013.0
204,Conexión Urbana,2024-06-25,Carrera 73 # 90 - 62,Bogotá D.C.,696000000.0,223.0,6,4.0,
1101,Inmobiliaria Andina,2024-01-01,Transversal 100 # 95 - 88,Barranquilla,1792000000.0,265.0,1,3.0,2018.0
431,Propiedades del Sol,2024-09-17,Calle 73 # 96 - 74,Cartagena,791000000.0,195.0,2,2.0,
871,Inmobiliaria Andina,2023-12-12,Avenida 119 # 13 - 42,Bogotá D.C.,1229000000.0,,4,4.0,2009.0
100,Conexión Urbana,2024-09-19,Avenida 28 # 27 - 92,Cali,1629000000.0,140.0,5,1.0,
628,Propiedades del Sol,2025-04-07,Calle 109 # 35 - 6,Cartagena,1805000000.0,283.0,4,1.0,1994.0
1297,Inmobiliaria Andina,2024-06-01,Calle 46 # 12 - 62,Cali,1008000000.0,288.0,3,4.0,
987,Horizonte Propiedades,2025-01-30,Calle 77 # 16 - 16,Medellín,835000000.0,133.0,1,4.0,
513,Propiedades del Sol,2025-05-06,Carrera 2 # 77 - 61,Cali,778000000.0,,6,2.0,1993.0
34,Horizonte Propiedades,2024-03-26,Transversal 49 # 63 - 15,Cartagena,891000000.0,81.0,6,4.0,2020.0
666,Inmobiliaria Andina,2024-01-24,Transversal 119 # 4 - 69,Cartagena,1065000000.0,269.0,6,2.0,2018.0
1031,Inmobiliaria Andina,2024-07-21,Calle 115 # 84 - 96,Barranquilla,904000000.0,192.0,5,4.0,1999.0
1182,Horizonte Propiedades,2024-09-17,Transversal 22 # 14 - 86,Barranquilla,357000000.0,157.0,5,3.0,2004.0
375,Conexión Urbana,2024-03-05,Carrera 137 # 14 - 53,Cartagena,217000000.0,168.0,3,4.0,2019.0
1518,Horizonte Propiedades,2024-10-06 00:00:00,Diagonal 14 # 79 - 84,Barranquilla,1705000000.0,,5,3.0,
348,Horizonte Propiedades,2023-12-12,Transversal 4 # 39 - 43,Medellín,798000000.0,227.0,1,1.0,2021.0
1156,Tu Casa Ideal,2025-07-05,Carrera 101 # 55 - 85,Cali,1831000000.0,97.0,2,4.0,2010.0
667,Horizonte Propiedades,2024-05-21,Transversal 146 # 64 - 55,Cali,1198000000.0,231.0,6,4.0,2008.0
1427,Conexión Urbana,2024-03-11,Carrera 131 # 24 - 60,Medellín,1176000000.0,,4,3.0,1999.0
843,Propiedades del Sol,2023-12-16,Calle 81 # 70 - 40,Cartagena,294000000.0,113.0,4,4.0,1988.0
588,Inmobiliaria Andina,2023-12-08,Diagonal 148 # 6 - 39,Bogotá D.C.,1473000000.0,,6,2.0,1994.0
1052,Conexión Urbana,2024-06-13,Calle 136 # 59 - 43,Barranquilla,1229000000.0,119.0,5,2.0,2019.0
1521,Inmobiliaria Andina,2024-07-27 00:00:00,Diagonal 94 # 87 - 66,Cali,551000000.0,277.0,2,3.0,2003.0
705,Tu Casa Ideal,2025-04-22,Transversal 9 # 68 - 81,Cartagena,1095000000.0,293.0,5,,
707,Conexión Urbana,2023-09-15,Carrera 95 # 44 - 80,Medellín,1989000000.0,185.0,3,3.0,
796,Propiedades del Sol,2024-05-27,Transversal 23 # 91 - 44,Cartagena,293000000.0,325.0,2,3.0,2001.0
1185,Conexión Urbana,2024-12-09,Avenida 60 # 70 - 44,Cartagena,811000000.0,136.0,2,4.0,2014.0
687,Horizonte Propiedades,2025-06-12,Transversal 11 # 24 - 53,Medellín,648000000.0,237.0,5,3.0,2014.0
347,Conexión Urbana,2023-09-04,Carrera 73 # 45 - 20,Cartagena,1779000000.0,181.0,5,3.0,2001.0
800,Tu Casa Ideal,2023-09-18,Transversal 56 # 56 - 13,Cartagena,1759000000.0,168.0,2,,
1383,Horizonte Propiedades,2025-07-12,Calle 125 # 22 - 40,Cartagena,868000000.0,,6,4.0,
1214,Inmobiliaria Andina,2024-09-17,Carrera 56 # 21 - 27,Medellín,1249000000.0,284.0,3,1.0,1981.0
701,Conexión Urbana,2025-03-19,Carrera 141 # 4 - 15,Cartagena,1990000000.0,120.0,4,3.0,
856,Horizonte Propiedades,2025-01-28,Avenida 88 # 68 - 75,Medellín,1388000000.0,259.0,2,4.0,1984.0
1235,Inmobiliaria Andina,2025-01-06,Carrera 64 # 57 - 51,Barranquilla,1218000000.0,96.0,4,2.0,
39,Tu Casa Ideal,2023-08-13,Transversal 7 # 2 - 97,Cali,1127000000.0,334.0,4,3.0,2022.0
844,Propiedades del Sol,2025-06-14,Carrera 150 # 32 - 35,Bogotá D.C.,1856000000.0,163.0,6,4.0,
615,Propiedades del Sol,2024-09-20,Avenida 76 # 24 - 37,Bogotá D.C.,558000000.0,322.0,1,4.0,1988.0
1055,Propiedades del Sol,2024-11-29,Calle 52 # 7 - 16,Cali,1143000000.0,339.0,5,,2018.0
900,Inmobiliaria Andina,2025-04-11,Calle 76 # 13 - 85,Cartagena,966000000.0,334.0,2,3.0,
990,Horizonte Propiedades,2025-06-19,Calle 53 # 30 - 59,Cali,170000000.0,189.0,1,1.0,1983.0
213,Horizonte Propiedades,2024-01-19,Avenida 129 # 87 - 65,Cali,1018000000.0,113.0,5,1.0,1980.0
117,Tu Casa Ideal,2023-11-12,Carrera 125 # 44 - 76,Barranquilla,330000000.0,196.0,4,3.0,1987.0
425,Tu Casa Ideal,2025-03-14,Diagonal 90 # 29 - 90,Cali,1917000000.0,243.0,2,4.0,1989.0
713,Propiedades del Sol,2024-05-24,Carrera 50 # 89 - 36,Barranquilla,1170000000.0,298.0,3,1.0,
1367,Inmobiliaria Andina,2024-12-21,Avenida 30 # 95 - 38,Medellín,161000000.0,201.0,3,4.0,1996.0
106,Conexión Urbana,2025-01-26,Calle 100 # 37 - 70,Barranquilla,1464000000.0,59.0,1,2.0,2018.0
436,Propiedades del Sol,2024-01-22,Carrera 82 # 60 - 63,Medellín,429000000.0,,1,1.0,1998.0
477,Tu Casa Ideal,2025-02-03,Carrera 111 # 63 - 92,Barranquilla,867000000.0,317.0,4,2.0,1987.0
997,Propiedades del Sol,2024-11-18,Calle 128 # 7 - 46,Cartagena,1844000000.0,135.0,2,4.0,1981.0
627,Horizonte Propiedades,2023-12-26,Diagonal 148 # 25 - 90,Cali,1226000000.0,343.0,5,3.0,
